YB,GLON,GLAT,r,Vstrongest (km/s),g amplitude,g velocity,g stddev,uncertamp,uncertgvel,uncertstd,Good fit,Multiple emission line
1362,33.51890443,0.149935141,0.001713153,68.37030029297372,0.9669520676136018,68.16074198973286,1.2581683509409654,0.050689352495776975,0.13721213034081053,0.13721213034081062,,
1363,33.53008704,-0.118568978,0.002675175,11.835762023929927,1.094786685705185,11.345091156536126,0.8603057434997634,0.09233271461707324,0.1931781438727288,0.1931781438727289,,
1364,33.53422353,-0.109334218,0.004642428,11.623226165775629,1.0179563462734222,11.292539355173467,0.8419141456255661,0.08205297779492796,0.14697749453005282,0.1469774945300529,,
1365,33.55462905,-0.162906918,0.001880611,85.37316894531773,1.7743453681468964,85.43200287213489,0.9366759193445268,0.09412854445714174,0.06836261973413701,0.06836261973413689,,
1366,33.5900361,0.22577603,0.002073032,43.29106903076632,1.409101402759552,43.0967530483361,0.9262446439560528,0.10753190461236072,0.08977525430387814,0.08977525430387823,,
1367,33.61149477,0.083306432,0.001841574,104.07632446289612,0.8980289518833161,103.52265781336472,2.0,0.03801194873540924,0.44721176828823717,0.44721176828823694,,
1368,33.62918117,-0.017654574,0.003414998,105.13900375366762,1.7935612503968568,105.05338052602453,2.0,0.04693886644913998,0.06781998856906017,0.06781998856906016,,
1369,33.6336327,-0.020999843,0.001631857,105.77661132813051,1.7284938097000122,104.90554042719776,2.0,0.03775701170315773,0.11898431317219706,0.11898431317219704,,
1370,33.63799244,-0.035673578,0.001341283,104.50139617920472,1.4642301730117109,104.34247218408004,2.0,0.04428942709420516,0.08747407762044965,0.08747407762044965,,
1371,33.64260408,-0.227646176,0.006842121,61.35661697388183,2.047321282288665,61.21540888375369,1.1535767402455808,0.04618691977133736,0.030050194407238492,0.030050194407238526,,
1372,33.64570723,-0.312531889,0.002804157,52.43011093140123,0.5409256584942341,52.29499958990009,0.7736894788389658,0.04491241668096407,0.29231674688011444,0.29231674688011455,,
1373,33.64983037,-0.025827063,0.002905127,104.07632446289612,1.7387584155781912,104.61920963777756,2.0,0.03479205191996577,0.08018133868907762,0.08018133868907759,,
1374,33.65373451,-0.017637616,0.003030624,104.92646789551333,1.7010147095439587,104.96007286153989,2.0,0.04257245886485746,0.062002744630229846,0.062002744630229846,,
1375,33.6537698,-0.165333183,0.002319443,10.773082733158423,0.7944720670580864,11.145246952684117,0.7142534938614334,0.0658108032160773,0.1989148509002418,0.19891485090024166,,
1376,33.65397537,0.157118465,0.001795401,56.46829223633293,1.04699709713459,56.499931546736775,0.538989266823387,0.10876838243556304,17.095124987100103,17.095124987100096,,
1377,33.68048522,-0.01734179,0.001986697,105.98914718628482,1.5191450398996804,105.4056169230538,2.0,0.04378420256938955,0.11427924456087162,0.11427924456087164,,
1378,33.70563431,0.283593982,0.001786684,57.53097152710443,1.5472099304592943,57.28131098061947,1.184482264497087,0.08177096177021302,0.07229031838807122,0.07229031838807128,,
1379,33.71124683,0.134007651,0.001812817,41.165710449223326,1.0573223143815995,41.02908581269449,1.161781152531466,0.05532938705670449,0.07459067876673454,0.0745906787667346,,
1380,33.72593862,-0.425135407,0.002025231,49.242073059086735,1.2132855266332627,49.72883712778241,1.379836728881524,0.03771554482640971,0.06575169325303248,0.06575169325303248,,
1381,33.72662625,-0.118624428,0.001858357,50.94235992432113,1.1134239077568056,50.79769921797547,1.4030147779726057,0.05195361590182732,0.20468563069814516,0.20468563069814522,,
1382,33.739533,0.347657551,0.004609931,,0.3068533770740032,40.983292018288736,1.5851421017349745,0.023378494816608395,71.16232850358988,71.16232850358988,,
1383,33.74563374,0.610719361,0.002356372,,0.1880982588976621,85.6831722269739,2.0,0.02654847361535437,2.543655324330625,2.5436553243306244,,
1384,33.75216482,-0.064110407,0.004461617,107.05182647705632,0.6915452688932419,105.89680604157266,2.0,0.03132884191269004,0.15532474445147884,0.1553247444514789,,
1385,33.75531386,0.296896664,0.002056414,40.52810287476043,0.5216386914253235,40.59975507788005,0.964195489778281,0.04762864426944237,0.1327434942614182,0.1327434942614181,,
1386,33.76501356,0.036009606,0.002439121,89.19881439209513,0.9328600242733956,89.28200824316454,1.3427859329884526,0.07585007215206423,0.17837665724578736,0.17837665724578725,,
1387,33.76747254,0.030909251,0.003856898,90.04895782471233,0.9864001214504242,89.48637918697682,1.457050147299957,0.08067676813933942,0.21024944099437531,0.21024944099437523,,
1388,33.77119126,-0.404690315,0.004245949,12.260833740238526,0.8439988285303116,12.209189085718071,0.5866040111646568,0.0509197134813996,0.10125185162133363,0.1012518516213335,,
1389,33.80850508,-0.153119763,0.004298029,52.21757507324693,1.657230144739151,51.86958024205061,1.635092640725339,0.0427733915919056,0.04945093384389897,0.04945093384389897,,
1390,33.81036074,-0.186687846,0.005438537,46.479106903080826,1.452660036087036,47.37575665662362,2.0,0.03903689740680443,0.11749306373481953,0.1174930637348195,,
1391,33.83285959,-0.122724075,0.002327079,52.00503921509263,0.6419662490487099,51.742919113105934,2.0,0.02454366348617536,0.17917160412086758,0.17917160412086772,,
1392,33.87091963,0.057461901,0.002216007,106.839290618902,0.8886614441871643,106.27570891719152,1.9384612377814567,0.048503078868988116,0.31256786700409667,0.3125678670040967,,
1393,33.88347451,0.058296916,0.004519133,106.41421890259342,0.7472600190787468,105.30715476774596,2.0,0.02778963636090184,0.1591065877098747,0.15910658770987476,,
1394,33.9149335,0.107618537,0.005990386,107.47689819336492,2.6784801110934366,107.40150540909696,1.9187692471628253,0.035535113207052826,0.0293958541579327,0.0293958541579327,,
1395,33.97843389,-0.203140766,0.002265012,38.61528015137173,1.1306521647980905,38.632170757600136,1.0214920159621277,0.05444004327510441,0.056793265686447866,0.05679326568644781,,
1396,33.98954445,-0.009981457,0.004299997,60.50647354126463,1.223538690805435,59.69273353507534,2.0,0.04060094659706853,0.17315444591680693,0.17315444591680698,,
1397,33.99078653,-0.004199974,0.003317756,60.50647354126463,1.241795101761818,59.690542914947066,2.0,0.04245684436202256,0.17767140971881726,0.17767140971881706,,
