YB,GLON,GLAT,r,Vstrongest (km/s),g amplitude,g velocity,g stddev,uncertamp,uncertgvel,uncertstd,+/-,P(far),Extra
2046,48.89630175,0.515547602,0.004874496,49.8787651062,0.894258660078,50.4493095446,1.71938899173,0.0360431039511,0.649899969954,0.649899969954,5,0.5,none
2047,48.93186666,-0.282667845,0.004889448,69.2195281983,3.82673873386,69.0785422185,1.92119690092,0.0333601464304,0.0193391881929,0.0193391881929,5,0.5,none
2048,48.98242716,0.238593704,0.002306072,53.704410553,2.09536142349,53.397639235,0.940761161133,0.0676883277654,0.0776184087837,0.0776184087837,5,0.5,none
2049,49.00437601,0.197835901,0.002197007,49.4552230835,0.896096286178,48.7246886558,1.13081605474,0.0656281924737,3.93627902953,3.93627902953,5,0.5,none
2050,49.01975413,0.505419857,0.001959953,54.1310119629,1.85237002373,53.9557276668,0.745935715826,0.035275714603,0.0278058867266,0.0278058867266,5,0.5,none
2051,49.05095218,0.975511773,0.002934435,53.4934043884,1.30621355474,53.4275078128,0.607954327038,0.0420362335472,0.0617350932457,0.0617350932457,5,0.5,none
2052,49.07331883,0.983222785,0.00492698,52.855796814,1.2069259733,52.9308287797,0.749904822644,0.0319950770115,0.0268501356985,0.0268501356985,5,0.5,none
2053,49.07780885,-0.37383647,0.006224233,62.6324462891,0.467469704151,62.5929132709,2.0,0.0227279361915,0.34819816576,0.34819816576,5,0.5,none
2054,49.07960051,0.421305243,0.002000454,12.2614479065,0.735387039185,11.8571703441,1.29445925755,0.046762249909,0.114874392057,0.114874392057,5,0.5,none
2055,49.16088946,0.217248465,0.004295529,47.9674720764,0.666176903248,48.1256632913,0.732499361329,0.0616946904318,0.253888468032,0.253888468032,5,0.5,none
2056,49.20751454,0.022282932,0.0018116,52.6432609558,1.52052853124,52.4221288094,1.19594141458,0.0611763658218,0.0555664771686,0.0555664771686,5,0.5,none
2057,49.20941722,0.200170754,0.003303429,6.73551559449,0.971340546012,6.62061621371,0.666142389029,0.0544670396963,0.380150135221,0.380150135221,5,0.5,none
2058,49.21387416,0.018504647,0.001681545,52.6432609558,1.91996777952,52.395701554,1.28541087315,0.0602956723166,0.0468248170685,0.0468248170685,5,0.5,none
2059,49.28780167,-0.055604403,0.004397778,59.4444084168,1.77144510601,59.4438464567,1.74798464207,0.0770592619734,0.0878126121739,0.0878126121739,5,0.5,none
2060,49.29069969,-0.518147068,0.004396691,56.4689064026,0.989211532474,57.49297737,1.81613460497,0.0293963881709,0.0706351072248,0.0706351072248,5,0.5,none
2061,49.36795757,-0.304399088,0.004722399,51.7931175232,3.78936083317,51.6602761493,2.0,0.12018299558,0.098669122735,0.098669122735,5,0.5,none
2062,49.38995995,-0.32529556,0.001715829,62.6324462891,2.27563373443,62.9318989441,2.0,0.114046046407,0.169733898836,0.169733898836,5,0.5,none
2063,49.39908487,-0.490545554,0.004160673,58.381729126,2.33779217005,57.8384299764,1.73596256945,0.0561142457143,0.0836887720538,0.0836887720538,5,0.5,none
2064,49.40872943,0.333945766,0.00441445,62.2073745728,0.575297248363,62.2419909555,1.57600770844,0.0330021541944,0.29734169472,0.29734169472,5,0.5,none
2065,49.41669144,0.322224547,0.003313851,62.8449821472,0.378846855462,62.78458028,1.51662745732,0.0347451978371,7.81518143976,7.81518143976,5,0.5,none
2066,49.42399571,-0.052302831,0.004052076,45.6295776367,2.93404095173,45.8006562563,1.31611237589,0.146705510553,0.191773818461,0.191773818461,5,0.5,none
2067,49.42732697,-0.003111862,0.00526106,61.3572311401,2.14494342313,61.5281481627,1.45412930197,0.0923244467632,0.0722824389821,0.0722824389821,5,0.5,none
2068,49.43164575,-0.008293272,0.00864607,61.144695282,1.92297370377,61.6677885223,1.6095429777,0.0778601479649,0.0752592890154,0.0752592890154,5,0.5,none
2069,49.43794571,0.271085617,0.002634189,9.71101760865,0.453836631775,9.42346946133,1.68112438141,0.0409541708209,5.75307449432,5.75307449432,5,0.5,none
2070,49.43846025,-0.03694703,0.003638678,61.144695282,3.23936508894,61.6239879218,1.63284637756,0.134062858417,0.23965948855,0.23965948855,5,0.5,none
2071,49.48695759,0.50507015,0.00293906,11.623840332,1.59019600153,11.4861180091,0.763944415654,0.0672223390197,0.0449478785384,0.0449478785384,5,0.5,none
2072,49.48975221,-0.381398146,0.005197223,57.9566574097,9.79319500923,58.0268847875,2.0,0.332789507083,0.149051082968,0.149051082968,5,0.5,none
2073,49.49666206,-0.471640879,0.004299184,57.3190498352,1.6485037744,57.7117026751,1.69468413788,0.0362374141093,0.0463246518478,0.0463246518478,5,0.5,none
2074,49.51537573,-0.763237521,0.005258892,40.528717041,0.435800363123,41.6276900213,2.0,0.0298549146562,19.7398352319,19.7398352319,5,0.5,none
2075,49.53520554,0.205979111,0.005779748,63.0575180054,1.15197140574,63.1356641914,1.08932428583,0.039536207985,0.0618498063664,0.0618498063664,5,0.5,none
2076,49.53743455,-0.393384138,0.004111932,51.580581665,1.50687543154,51.7896293676,1.78489696827,0.124039661542,3.40932198788,3.40932198788,5,0.5,none
2077,49.54286273,-0.882460762,0.003350974,43.5042190552,2.95852228403,43.1554225085,1.03740831598,0.0532007291359,0.0231597174081,0.0231597174081,5,0.5,none
2078,49.55246177,-0.882424091,0.002532588,43.0791473389,3.54861415039,42.974536909,0.950591918001,0.0841582022581,0.0260313466051,0.0260313466051,5,0.5,none
2079,49.55342381,-0.33020016,0.004660186,57.5315856934,1.1785187453,57.0777473869,2.0,0.0511982259039,0.186867525523,0.186867525523,5,0.5,none
2080,49.56366624,0.634760415,0.00377893,12.6865196228,1.05937496872,12.6100923925,1.01928270359,0.0207399887205,0.0230419656805,0.0230419656805,5,0.5,none
2081,49.5728365,-0.272017181,0.00367563,53.0683326721,2.10600273982,52.5174874298,2.0,0.0381022342293,0.0696988220114,0.0696988220114,5,0.5,none
2082,49.60564879,0.180927927,0.002696183,61.7823028565,1.41758362055,62.4208144012,1.12533927218,0.055432725285,0.152534977208,0.152534977208,5,0.5,none
2083,49.62945778,-0.731041919,0.002914811,66.0330200195,0.432653336227,66.0847359433,0.766581609731,0.0651573792849,1.49122289228,1.49122289228,5,0.5,none
2084,49.66715148,-0.455652334,0.004431494,69.6461296082,3.62232720483,69.059647107,1.78187449046,0.0407175410799,0.023128389998,0.023128389998,5,0.5,none
2085,49.67254442,-0.45292159,0.003414084,68.5834503174,2.31185747981,68.6259940661,1.73164157717,0.0381479248108,0.0359557070267,0.0359557070267,5,0.5,none
2086,49.6769089,-0.334397678,0.003246898,59.2318725586,0.641580037773,59.8889870762,1.56915117096,0.0369196453639,0.25493783448,0.25493783448,5,0.5,none
2087,49.67947627,-0.45705434,0.002866209,68.5834503174,1.91472226381,68.0153101794,1.43411800948,0.0429001192919,0.0539828675012,0.0539828675012,5,0.5,none
2088,49.6892613,-0.346518341,0.003369512,60.7196235657,0.707137660682,60.1479032141,1.55819449275,0.0306082191571,1.31719219922,1.31719219922,5,0.5,none
2089,49.69396159,0.863730203,0.004680025,Data_NA,0.164746312797,Data_NA,2.0,0.0118357063556,1.09637417724,1.18300094405,5,0.5,none
2090,49.71811758,-0.261247883,0.002946472,54.5560836792,1.72758657932,54.7055059568,1.378734873,0.0927041210411,0.261593713968,0.261593713968,5,0.5,none
2091,49.72127372,-0.015668151,0.00509369,48.1800079346,3.23282828331,48.2697672752,1.24289574245,0.0740852352245,0.0621857291322,0.0621857291322,5,0.5,none
2092,49.7613015,0.98084219,0.003262274,Data_NA,0.157028288394,Data_NA,2.0,0.0164925097368,0.522446248976,0.522446248976,5,0.5,none
2093,49.81837989,0.456373148,0.002892977,5.67283630372,0.805940133333,6.76595352411,2.0,0.0212945979323,0.574235395342,0.608485444923,5,0.5,none
2094,49.82797167,0.373915656,0.003713884,4.8226928711,2.92282792835,5.38119819558,1.61347911515,0.0488088904924,0.0311133219582,0.0311133219582,5,0.5,none
2095,49.83018761,0.367043062,0.004815209,5.03522872925,2.08715404741,5.40329526011,1.46072197934,0.0478638784924,0.0386790429393,0.0386790429393,5,0.5,none
2096,49.91091821,0.530299788,0.003391129,-1.34084701537,1.67447847066,-1.53398223092,1.27610965314,0.0358028871601,0.0314952339078,0.0315661497503,5,0.5,none
2097,49.91486782,0.3691354,0.003147467,8.64833831788,3.39112341772,8.2525757672,1.20012089032,0.0500484886511,0.0204524428708,0.0204524428708,5,0.5,none
2098,49.94943558,0.304248185,0.003108546,66.2455558777,0.400714784861,66.309925825,0.375437376188,0.0809499373716,2.04355346931,2.04355346946,5,0.5,none
2099,49.96075772,0.27899876,0.001765023,8.43580245972,2.64250588417,8.48108493532,0.842208190167,0.0870513037065,0.0561207635931,0.0561207635931,5,0.5,none
2100,49.98343838,-0.137903452,0.001891686,46.6922569275,4.79901717302,46.4369090516,1.29650512841,0.0985888147864,0.0307549670367,0.0307549670367,5,0.5,none
2101,49.99485349,0.000538779,0.004482776,54.7686195374,3.17193204761,54.6900065334,0.803046218669,0.0604703048329,0.0202855576611,0.0202855576611,5,0.5,none
2102,49.99825266,-0.130174225,0.001726328,47.7549362183,2.70432983391,47.21029006,1.59870666947,0.0544245176411,0.0371505026429,0.0371505026429,5,0.5,none
2103,50.01472422,0.58620841,0.003766845,-1.97845458984,2.47587095411,-2.01675958859,1.38468773074,0.0221994797492,0.0143252691701,0.0146128224264,5,0.5,none
2104,50.0299931,-0.281352272,0.003579437,61.5697669983,1.55158557594,61.461237655,1.62836152413,0.0584925551843,0.365993960595,0.365993960595,5,0.5,none
2105,50.03241758,0.580847415,0.003147297,-2.6160621643,1.36946280599,-2.33595264982,1.54561978143,0.0262825724988,0.0372223914817,0.0395984865182,5,0.5,none
2106,50.03265204,0.271173006,0.00377921,53.7059402466,2.1904207617,53.8170634837,1.02443771247,0.048847425341,0.0267670518653,0.0267670518653,5,0.5,none
2107,50.04589536,0.76992486,0.003789153,NA,0.187730523571,-1.0068324337,1.90065184915,0.0197209604188,0.72561055213,0.743973035352,5,0.5,none
2108,50.07037441,0.860214776,0.00291169,29.9019241333,1.81478358507,29.4392241624,1.05652428375,0.0517414714406,0.043885153425,0.043885153425,5,0.5,none
2109,50.07087514,0.557872199,0.004763146,-3.89127731323,1.96155828581,-3.6514093907,1.92663766911,0.0217526491092,0.0435384437862,0.0432063649674,5,0.5,none
2110,50.09587898,0.843267826,0.003099558,29.476852417,1.69529436529,29.3923369093,1.02865663582,0.0457549108835,0.0469052415785,0.0469052415785,5,0.5,none
2111,50.11909846,0.127573208,0.005610583,52.2181892395,0.868402954936,52.2483646335,0.615029079117,0.0509229451883,0.12846628936,0.12846628936,5,0.5,none
2112,50.1375898,0.847075674,0.003025369,29.476852417,0.941394378785,29.6183197103,1.08779458966,0.0516159884464,0.0688769378343,0.0688769378343,5,0.5,none
2113,50.14679434,-0.508042046,0.002441836,38.4033584595,1.00448297113,39.7634726491,1.72222075938,0.0435258473915,0.0927162049695,0.0927162049695,5,0.5,none
2114,50.19063094,-0.509226351,0.003339904,14.386806488,1.260299474,14.7491811665,1.13865963458,0.125465441149,0.220430516912,0.220430516912,5,0.5,none
2115,50.20011645,-0.540718223,0.001859007,39.2535018921,1.3430351615,40.0859142527,2.0,0.0475212290217,0.149050135629,0.149050135629,5,0.5,none
2116,50.24224559,-0.495834014,0.004777232,39.4660377503,1.81482122876,40.4429263673,2.0,0.0343258018994,0.0834917566272,0.0834917566272,5,0.5,none
2117,50.24265094,0.4542127,0.004035487,23.950920105,1.62630529404,23.6706351092,0.623243634245,0.0443361482847,0.0368781301702,0.0368781301702,5,0.5,none
2118,50.27029207,-0.437333072,0.004470814,14.8118782044,1.63057253146,15.0579596868,1.16065553787,0.104484100931,0.0858817388961,0.0858817388961,5,0.5,none
2119,50.27030486,-0.445252572,0.002773402,15.0244140625,2.19274424427,14.8928007025,1.10131483654,0.111741163573,0.0648051558568,0.0648051558568,5,0.5,none
2120,50.2722386,-0.502265549,0.002858961,41.3788604736,2.63881591558,41.3426168077,1.68427166788,0.0611557142187,0.1589484198,0.1589484198,5,0.5,none
2121,50.28464688,-0.392259829,0.005964159,15.2369499207,1.27745076732,15.7870447202,1.48287894867,0.079565277984,0.106645645429,0.106645645429,5,0.5,none
2122,50.31664906,0.67381524,0.00517256,26.2888145447,1.60791071226,26.7041570827,1.38053367713,0.0164236849033,0.0162824383503,0.0162824383503,5,0.5,none
2123,50.35202489,0.553842222,0.003915078,51.580581665,1.14071600139,51.5150402127,0.691259355169,0.0722570667798,0.071186790748,0.071186790748,5,0.5,none
2124,50.35861957,-0.412309118,0.002238179,39.0409660339,2.79266608457,39.972297652,1.62526574041,0.0770029503688,0.0517494524463,0.0517494524463,5,0.5,none
2125,50.38231572,0.506186422,0.001908037,69.2210578919,0.741153399646,68.9832872591,0.689872216947,0.0613584264464,0.102887927314,0.102887927314,5,0.5,none
2126,50.42854753,2.65e-05,0.001939675,53.2808685303,0.479537981004,53.9524121367,2.0,0.0447547464832,0.505806954812,0.505806954812,5,0.5,none
2127,50.48948527,0.993901263,0.005803942,55.4062271118,1.7261210084,55.4241483187,0.717466437316,0.0467433322225,0.0409082788782,0.0409082788782,5,0.5,none
2128,50.52341215,0.337799717,0.004131542,3.33494186402,0.376384064555,3.16929240421,2.0,0.0413221287549,0.608683562145,0.608694414408,5,0.5,none
2129,50.60767554,0.418970237,0.004859202,34.5777130127,0.51188127771,34.421830746,0.770196161921,0.0484827114259,0.305681173507,0.305681173507,5,0.5,none
2130,50.64999887,0.292645591,0.003592598,0.784511566169,1.88624948161,1.00126406385,1.08343894248,0.0481240950129,0.0319177203853,0.0319177203853,5,0.5,none
2131,50.65583303,-0.528860479,0.003435271,61.9948387146,1.52058157325,61.9887972781,0.762430557715,0.0799466298726,0.461622896931,0.461622896931,5,0.5,none
2132,50.6623381,-0.52369251,0.013745776,61.9948387146,1.0355219838,61.9097968015,0.845218256057,0.0508146470485,0.110233345404,0.110233345404,5,0.5,none
2133,50.73329608,-0.558224575,0.004085379,38.8284301758,0.462314591557,39.4286246084,2.0,0.0293225398577,7.52244834875,7.52244834875,5,0.5,none
2134,50.808407,1.026181969,0.002386014,-4.10381317138,0.376427140832,-7.00158034883,2.0,0.654978314989,280.595213809,112.456318475,5,0.5,none
2135,50.82971894,0.817160771,0.006151295,6.31044387818,0.548407709599,5.84956232979,0.939472556717,0.0348566764193,0.0963959985432,0.0963959985432,5,0.5,none
2136,50.83359481,-0.13905081,0.003630361,50.092830658,2.3513949573,50.1124019077,0.749046354422,0.0825369908637,0.0508497674395,0.0508497674395,5,0.5,none
2137,50.83497896,0.060083429,0.002682595,6.73551559449,0.620414860547,10.5733781673,2.0,0.0322958372462,0.907510666932,0.908486561239,5,0.5,none
2138,50.83963833,0.326309335,0.002028401,41.1663246155,2.52910409354,40.9368604792,1.62200794878,0.0507219044377,0.0375627576782,0.0375627576782,5,0.5,none
2139,50.84029059,0.338979796,0.003221968,40.528717041,2.63521486047,40.6914789453,1.52797364603,0.0367971910147,0.024637044003,0.024637044003,5,0.5,none
2140,50.8434326,-0.135056935,0.003186558,49.8802947998,2.45943943262,50.098026234,0.764951872974,0.0849253871232,0.0544703150917,0.0544703150917,5,0.5,none
2141,50.84466487,0.33902341,0.007376357,40.7412528992,2.56179342016,40.6658703919,1.54351813403,0.028031126466,0.0195026266818,0.0195026266818,5,0.5,none
2142,50.84600572,0.328814549,0.003129494,40.1036453247,2.4406946081,41.0780256245,1.7586760928,0.035410185725,0.0294634422635,0.0294634422635,5,0.5,none
2143,50.84832639,-0.169767395,0.007395844,57.3190498352,1.31518249512,57.5966341935,1.63920935401,0.0513538938342,1.75251217994,1.75251217994,5,0.5,none
2144,50.87933712,-0.164388013,0.003547855,49.2426872253,0.990525648129,49.5712293786,0.77455384955,0.0784562172013,0.0708352706414,0.0708352706414,5,0.5,none
2145,50.90662842,1.050621578,0.005047033,23.950920105,0.358862198889,24.0201825902,0.0,nan,nan,nan,5,0.5,none
2146,50.92765675,-0.717215533,0.004704845,38.6158943176,1.6248898834,38.7959233814,0.68324320932,0.0537579692049,0.136686764873,0.136686764873,5,0.5,none
2147,50.95513334,-0.660960752,0.004946025,39.6785736084,3.28339216709,39.6765422914,0.652704480795,0.085554334482,0.0282322391524,0.0282322391524,5,0.5,none
2148,50.96441139,0.959842978,0.002466328,26.5013504028,1.32577801645,25.9174337031,0.938584813493,0.0552098153773,0.0662530013215,0.0662530013215,5,0.5,none
2149,50.98838478,0.132113857,0.004258671,47.7549362183,0.361107078195,48.1819502394,1.18387247013,0.0407602791101,0.281066316462,0.281066316462,5,0.5,none
2150,50.99491903,-0.206826263,0.006469475,52.0056533814,2.7192572676,52.0703772995,1.03760137922,0.0440837788683,0.0194241093458,0.0194241093458,5,0.5,none
2151,50.99507864,0.938536465,0.002170993,25.0135993958,0.985284912586,25.2003559923,0.756053540337,0.0984743194367,0.119430653079,0.119430653079,5,0.5,none
2152,51.04150683,-0.26015432,0.00469906,67.9457931519,1.26496860385,68.079829725,0.610098246403,0.0690866506232,0.0924826573088,0.0924826573088,5,0.5,none
2153,51.21010061,-0.799031017,0.00517621,46.4796714783,2.03693981049,46.6657358799,1.40904170393,0.0572510675965,0.0457299775562,0.0457299775562,5,0.5,none
2154,51.23402264,0.107755763,0.003390621,54.1309623718,0.426226072758,54.4764568403,2.0,0.0188099113218,0.208087788971,0.208087788971,5,0.5,none
2155,51.26240105,0.545873391,0.003372872,10.3485755921,0.352946593612,10.8230040604,0.85442378208,0.0429594822297,0.179033624678,0.179033624678,5,0.5,none
2156,51.32893112,-0.229649815,0.003363081,38.4033088684,1.26771924198,38.4425394647,1.05668357421,0.0372215393751,0.0392178343565,0.0392178343565,5,0.5,none
2157,51.36250616,0.729643646,0.003624099,4.39757156373,0.293017648906,4.56596647684,1.95273611402,0.0228812413068,11.8390907809,11.8390907894,5,0.5,none
2158,51.37400409,-0.01238866,0.002734926,54.34349823,4.91567570763,54.334627404,1.59483572739,0.0425151647547,0.0159277934541,0.0159277934541,5,0.5,none
2159,51.38131627,-0.004568319,0.002459593,54.5560340881,4.13000586049,54.3962910391,1.74454165219,0.0368156902843,0.0179573334393,0.0179573334393,5,0.5,none
2160,51.38264274,-0.826787303,0.002059869,59.2318229675,2.55672593802,59.5898787156,0.999410619085,0.0469010249356,0.0211695637389,0.0211695637389,5,0.5,none
2161,51.38400952,-0.00805026,0.002031701,54.5560340881,4.13000586049,54.3962910391,1.74454165219,0.0368156902843,0.0179573334393,0.0179573334393,5,0.5,none
2162,51.38901209,-0.82670686,0.004039667,59.4443588257,2.11117367345,59.6669929915,1.01076842037,0.0416170206834,0.0230080462859,0.0230080462859,5,0.5,none
2163,51.40005178,-0.889216512,0.006342777,63.0574684143,1.93588837385,62.5782800342,1.8674680674,0.0314679199219,0.0364430135189,0.0364430135189,5,0.5,none
2164,51.41120826,-0.873820491,0.002693513,64.3326835632,1.87971155047,63.1085653644,1.94088678714,0.0347873431605,0.0601956418437,0.0601956418437,5,0.5,none
2165,51.42498772,-0.619404207,0.003042713,58.3816795349,1.44172554016,58.5984104255,1.45475091118,0.050810642806,0.85093947713,0.85093947713,5,0.5,none
2166,51.42826386,-0.62080625,0.007665497,58.3816795349,1.18365264907,58.5130701663,1.80286185878,0.0388813752602,0.254262230672,0.254262230672,5,0.5,none
2167,51.45491577,-0.724884421,0.002396705,61.1446456909,0.4642689161,61.4316497475,2.0,0.0190618142818,0.903245053313,0.903245053313,5,0.5,none
2168,51.54281693,-0.873868079,0.002168872,59.869430542,1.13563164622,60.1711167658,1.40266429464,0.0333578778352,0.0697496834355,0.0697496834355,5,0.5,none
2169,51.56551558,-0.533123734,0.002308728,56.0437850952,1.04248426706,56.7051473676,2.0,0.0383617144952,0.172458025242,0.172458025242,5,0.5,none
2170,51.57439726,0.646083833,0.0023615,1.63460540772,0.722672523558,1.69340803098,1.43946067716,0.0221749387839,0.157433037528,0.1574330384,5,0.5,none
2171,51.57891943,-0.352990698,0.001665031,44.5668487549,0.647340792418,42.6530029087,2.0,0.032828402366,0.267823814863,0.267823814863,5,0.5,none
2172,51.58038614,-0.389293557,0.003280404,42.8665618897,2.41470041793,43.103128948,1.07685368126,0.0440256275212,0.0226702845217,0.0226702845217,5,0.5,none
2173,51.61208753,-0.368861412,0.005660915,42.8665618897,1.4586853981,43.0239176076,1.03897618865,0.047333842621,0.0408530947856,0.0408530947856,5,0.5,none
2174,51.64730995,-0.912356828,0.004460863,61.5697174072,1.80011252761,61.6276506087,1.25157240532,0.0450714265509,0.0461432585138,0.0461432585138,5,0.5,none
2175,51.66256173,0.004150562,0.003619224,52.6432113648,1.4558889091,52.9954463116,1.19845077825,0.0353240671954,0.0358117513342,0.0358117513342,5,0.5,none
2176,51.67374531,0.715281341,0.003872362,2.05967712403,1.53950686455,2.09057123093,2.0,0.0292446944173,0.0482006402934,0.0482053461521,5,0.5,none
2177,51.68429786,-0.259253281,0.00547512,49.4551734924,0.657544720173,49.6465986029,0.669179817948,0.0384849820539,0.152254224243,0.152254224243,5,0.5,none
2178,51.76085517,0.791148159,0.006592772,0.784461975107,0.739867067337,1.19109419015,2.0,0.0118691904634,0.0477094893281,0.047741999697,5,0.5,none
2179,51.77639699,0.712187309,0.00381513,0.784461975107,1.0415779084,0.617081622419,1.32380417371,0.0294280505765,0.0542940697588,0.0542940783659,5,0.5,none
2180,51.77659164,-0.88647348,0.002217533,59.0192871094,2.25821914673,58.6158094542,1.10986211648,0.041961820916,0.0448734921423,0.0448734921423,5,0.5,none
2181,51.83785763,0.37231665,0.004447728,57.3190002442,0.469270408899,56.8616087635,1.09708538655,0.0482298236235,0.192777807563,0.192777807563,5,0.5,none
2182,51.84006798,0.441789291,0.004595358,46.4796714783,0.336354792863,46.4771803531,1.19138352218,0.0183239183402,0.19418502849,0.19418502849,5,0.5,none
2183,51.87165301,0.43433935,0.00159981,48.817565918,0.214887736738,47.7184626122,2.0,0.017714715898,1.7271084865,1.7271084865,5,0.5,none
2184,51.91663865,0.380272024,0.003538208,3.97249984742,1.5846944958,3.91845504197,0.862352911763,0.0449912149499,0.0380624919192,0.0380624919192,5,0.5,none
2185,51.92928279,0.427938081,0.002881905,3.97249984742,0.29094639346,4.11806817322,0.91717911616,0.0224933283287,0.118960158885,0.118960158885,5,0.5,none
2186,51.93770436,1.0552125,0.002548945,23.3132629395,0.294355675578,23.6201954743,0.0856253533314,2.62219787898,8.22983639129,10.291761637,5,0.5,none
2187,52.03876845,0.766087839,0.002712365,3.54742813111,0.574096222222,3.71037289047,1.5585876131,0.0219046320028,0.133427304633,0.133427304633,5,0.5,none
2188,52.09776987,1.041837015,0.006386475,41.5913467407,2.72806260761,41.6215861258,1.22663197469,0.020214272199,0.0104951821226,0.0104951821226,5,0.5,none
2189,52.10948699,-0.962394345,0.005439182,59.2318229675,0.258861305192,59.0060127497,0.589903190933,0.0366715297241,1.53773428295,1.53773428295,5,0.5,none
2190,52.11535889,-0.444759571,0.003915076,38.8283805847,1.80734581947,38.9007550611,1.36016897167,0.0381023200656,0.0759150027972,0.0759150027972,5,0.5,none
2191,52.12397617,0.685803094,0.002850272,22.675655365,0.289909096062,22.34432708,1.44920776679,0.0303745379973,0.265363947759,0.265363947759,5,0.5,none
2192,52.15692285,0.890763301,0.00275118,8.64828872682,0.301050844789,6.38248022457,2.0,0.0118754168015,1.94819852724,2.03468283522,5,0.5,none
2193,52.18753188,-0.149281911,0.002531759,21.1879043579,0.844818109274,21.3281149291,0.766533392618,0.032887772586,0.055304587873,0.055304587873,5,0.5,none
2194,52.20263173,0.72162931,0.003671765,0.571926116953,1.59421077222,0.870324149021,2.0,0.0382687657745,0.0669661649705,0.0674551976275,5,0.5,none
2195,52.21048823,-0.489830664,0.005344475,33.9400558472,1.54602703776,34.0859553381,1.22557226461,0.0294403149037,0.0269490072057,0.0269490072057,5,0.5,none
2196,52.21879,-0.513802658,0.003060835,50.3053169251,0.449562685937,50.6392774972,1.45600300369,0.0322303057918,1.91648637516,1.91648637516,5,0.5,none
2197,52.23955357,-0.13174949,0.00320265,52.0056037903,1.97254013446,51.9063733215,1.2284362611,0.0554623268927,0.0398856491451,0.0398856491451,5,0.5,none
2198,52.25479107,0.284482492,0.004283238,45.8420639038,0.42248163186,45.1708924617,2.0,0.0226383305331,0.362978588546,0.362978588546,5,0.5,none
2199,52.28520564,0.541248329,0.002805546,5.24771499635,0.224885134399,5.11160275156,2.0,0.023061958567,19.3287876982,19.328787708,5,0.5,none
2200,52.28799278,-0.472621885,0.002924284,35.6403427124,1.49972959137,36.4721936954,1.55939748674,0.0690100081726,0.0828651770939,0.0828651770939,5,0.5,none
2201,52.2959636,-0.739387274,0.00336067,68.15832901,0.985672438145,68.1407764891,0.832478013779,0.0379931477495,0.0401437140338,0.0401437140338,5,0.5,none
2202,52.3206296,-0.133881022,0.005600365,50.9429244995,1.26919230253,51.0120279236,1.07883835993,0.03295530165,0.0323470951854,0.0323470951854,5,0.5,none
2203,52.33249214,0.00688762,0.004616947,12.0488624573,0.583631819487,12.1895249194,0.677784346282,0.0591840810955,0.0971190144636,0.0971190144636,5,0.5,none
2204,52.38100087,-0.849597212,0.004774436,59.6568946838,2.09504476455,59.7864919163,0.774239516808,0.0449787021928,0.0191935819789,0.0191935819789,5,0.5,none
2205,52.38968184,0.003503715,0.001708724,40.9537391663,0.753738391399,40.9744817522,0.702293086112,0.0840218638049,1.01333011032,1.01333011032,5,0.5,none
2206,52.40099386,-0.576392644,0.00386333,33.0899124146,1.19511811137,33.0004989478,0.894907278744,0.0406100523885,0.0456747330844,0.0456747330844,5,0.5,none
2207,52.4190058,0.548412576,0.003403331,0.146854400644,0.410636993498,0.305666206481,0.541658287202,0.0402945931535,0.238643377105,0.238643377105,5,0.5,none
2208,52.47322461,0.738987901,0.005214058,60.5070381165,0.460093631223,60.4424276832,0.588586670313,0.0249390208675,1.07383698774,1.07383698774,5,0.5,none
2209,52.52071435,-0.624476934,0.005767002,46.9047431946,0.926911769807,46.8415356034,1.22510884404,0.0391453671508,0.139949250819,0.139949250819,5,0.5,none
2210,52.54042474,-0.926942132,0.004938108,64.3326835632,2.3864008069,63.7111682787,1.76349025432,0.0740679110639,0.0891765438143,0.0891765438143,5,0.5,none
2211,52.57082312,-0.967529036,0.00238897,63.6950759888,4.40935440844,63.6038731904,1.19031427723,0.0577990232848,0.0180170341329,0.0180170341329,5,0.5,none
2212,52.59126989,0.354951397,0.003062107,40.9537391663,0.928215343505,40.9607275123,0.927294993292,0.0491430883904,0.524569845296,0.524569845296,5,0.5,none
2213,52.60554434,0.374973325,0.005214809,41.3788108826,0.886656005681,41.1907091751,0.596496913863,0.0480607312832,0.18776029049,0.18776029049,5,0.5,none
2214,52.66373881,0.751193153,0.003083702,34.7901992798,0.843921044469,34.7655504588,0.505642947025,0.0342111805308,1.08171156192,1.08171156192,5,0.5,none
2215,52.72425537,0.163617453,0.004438701,46.9047431946,1.3071719727,46.5813957161,1.02267088533,0.0484610367357,0.0437783350924,0.0437783350924,5,0.5,none
2216,52.75232066,0.334924525,0.004666189,15.0243644714,1.25721931227,15.3153179727,1.11018159704,0.0661873064104,0.0674881422016,0.0674881422016,5,0.5,none
2217,52.77664179,0.249615648,0.003109415,45.6295280457,1.25073308827,45.7309258591,1.28590841126,0.0340954297861,0.0404782060608,0.0404782060608,5,0.5,none
2218,52.80017087,-0.591272121,0.003402962,48.817565918,0.419677486271,47.9571017132,1.87389842587,0.0243211320099,2.13536528418,2.13536528418,5,0.5,none
2219,52.81069453,-0.691544511,0.004355979,49.4551734924,2.46281272061,49.1494854766,0.965268543935,0.0282115890887,0.01276770312,0.01276770312,5,0.5,none
2220,52.81968251,-0.85875548,0.004868229,54.9811058045,0.655484086275,54.9555958377,1.10595722307,0.0284760893551,24.7700850006,24.7700850006,5,0.5,none
